instant,dteday,season,yr,mnth,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,hr
13647,2012-07-27,Fall,2012,7,0,Friday,1,Clear/Partly Cloudy,33.62,38.635000000000005,52.0,12.998000000000001,93,423,516,20
13648,2012-07-27,Fall,2012,7,0,Friday,1,Clear/Partly Cloudy,31.98,37.12,59.0,7.0015,85,269,354,21
13649,2012-07-27,Fall,2012,7,0,Friday,1,Clear/Partly Cloudy,31.98,37.12,59.0,7.0015,71,189,260,22
13650,2012-07-27,Fall,2012,7,0,Friday,1,Clear/Partly Cloudy,31.98,37.12,59.0,8.9981,48,151,199,23
13651,2012-07-27,Fall,2012,7,0,Friday,1,Clear/Partly Cloudy,31.16,36.364999999999995,66.0,0.0,34,155,189,24
13652,2012-07-28,Fall,2012,7,0,Saturday,0,Clear/Partly Cloudy,30.34,34.089999999999996,62.0,8.9981,21,170,191,1
13653,2012-07-28,Fall,2012,7,0,Saturday,0,Clear/Partly Cloudy,29.52,34.089999999999996,70.0,6.0032,11,69,80,2
13654,2012-07-28,Fall,2012,7,0,Saturday,0,Clear/Partly Cloudy,29.52,34.089999999999996,70.0,0.0,14,76,90,3
13655,2012-07-28,Fall,2012,7,0,Saturday,0,Clear/Partly Cloudy,29.52,34.089999999999996,70.0,0.0,10,33,43,4
13656,2012-07-28,Fall,2012,7,0,Saturday,0,Clear/Partly Cloudy,28.7,33.335,79.0,12.998000000000001,1,10,11,5
13657,2012-07-28,Fall,2012,7,0,Saturday,0,Clear/Partly Cloudy,27.880000000000003,31.819999999999997,79.0,11.0014,4,10,14,6
13658,2012-07-28,Fall,2012,7,0,Saturday,0,Clear/Partly Cloudy,28.7,32.574999999999996,70.0,7.0015,10,40,50,7
13659,2012-07-28,Fall,2012,7,0,Saturday,0,Clear/Partly Cloudy,29.52,34.089999999999996,70.0,8.9981,18,58,76,8
13660,2012-07-28,Fall,2012,7,0,Saturday,0,Clear/Partly Cloudy,30.34,34.849999999999994,66.0,11.0014,36,127,163,9
13661,2012-07-28,Fall,2012,7,0,Saturday,0,Clear/Partly Cloudy,31.98,37.12,59.0,7.0015,110,227,337,10
13662,2012-07-28,Fall,2012,7,0,Saturday,0,Clear/Partly Cloudy,33.62,38.635000000000005,52.0,15.001299999999999,129,266,395,11
13663,2012-07-28,Fall,2012,7,0,Saturday,0,Clear/Partly Cloudy,34.44,37.12,39.0,15.001299999999999,162,295,457,12
13664,2012-07-28,Fall,2012,7,0,Saturday,0,Clear/Partly Cloudy,34.44,37.88,41.0,15.001299999999999,157,330,487,13
13665,2012-07-28,Fall,2012,7,0,Saturday,0,Clear/Partly Cloudy,35.26,39.395,41.0,19.0012,173,325,498,14
13666,2012-07-28,Fall,2012,7,0,Saturday,0,Clear/Partly Cloudy,35.26,38.635000000000005,39.0,16.997899999999998,186,308,494,15
13667,2012-07-28,Fall,2012,7,0,Saturday,0,Clear/Partly Cloudy,36.08,38.635000000000005,32.0,19.0012,206,291,497,16
13668,2012-07-28,Fall,2012,7,0,Saturday,0,Clear/Partly Cloudy,35.26,38.635000000000005,39.0,15.001299999999999,208,279,487,17
13669,2012-07-28,Fall,2012,7,0,Saturday,0,Clear/Partly Cloudy,33.62,37.88,46.0,12.998000000000001,199,280,479,18
13670,2012-07-28,Fall,2012,7,0,Saturday,0,Clear/Partly Cloudy,33.62,37.12,43.0,19.0012,151,330,481,19
13671,2012-07-28,Fall,2012,7,0,Saturday,0,Clear/Partly Cloudy,27.880000000000003,31.819999999999997,83.0,0.0,115,223,338,20
13672,2012-07-28,Fall,2012,7,0,Saturday,0,Clear/Partly Cloudy,27.060000000000002,30.305,83.0,15.001299999999999,79,154,233,21
13673,2012-07-28,Fall,2012,7,0,Saturday,0,Clear/Partly Cloudy,27.060000000000002,30.305,78.0,6.0032,94,206,300,22
13674,2012-07-28,Fall,2012,7,0,Saturday,0,Clear/Partly Cloudy,27.060000000000002,30.305,78.0,6.0032,88,188,276,23
13675,2012-07-28,Fall,2012,7,0,Saturday,0,Clear/Partly Cloudy,27.060000000000002,30.305,83.0,6.0032,52,156,208,24
13676,2012-07-29,Fall,2012,7,0,Sunday,0,Clear/Partly Cloudy,27.060000000000002,29.544999999999998,89.0,8.9981,59,129,188,1
13677,2012-07-29,Fall,2012,7,0,Sunday,0,Clear/Partly Cloudy,27.060000000000002,30.305,83.0,7.0015,49,109,158,2
13678,2012-07-29,Fall,2012,7,0,Sunday,0,Clear/Partly Cloudy,27.060000000000002,31.06,74.0,8.9981,33,79,112,3
13679,2012-07-29,Fall,2012,7,0,Sunday,0,Clear/Partly Cloudy,27.060000000000002,31.06,69.0,15.001299999999999,18,37,55,4
13680,2012-07-29,Fall,2012,7,0,Sunday,0,Clear/Partly Cloudy,26.240000000000002,30.305,69.0,12.998000000000001,2,11,13,5
13681,2012-07-29,Fall,2012,7,0,Sunday,0,Clear/Partly Cloudy,25.419999999999998,29.544999999999998,78.0,12.998000000000001,3,14,17,6
13682,2012-07-29,Fall,2012,7,0,Sunday,0,Clear/Partly Cloudy,26.240000000000002,30.305,73.0,11.0014,6,12,18,7
13683,2012-07-29,Fall,2012,7,0,Sunday,0,Clear/Partly Cloudy,27.060000000000002,31.06,69.0,16.997899999999998,4,36,40,8
13684,2012-07-29,Fall,2012,7,0,Sunday,0,Clear/Partly Cloudy,28.7,32.574999999999996,65.0,15.001299999999999,37,90,127,9
13685,2012-07-29,Fall,2012,7,0,Sunday,0,Clear/Partly Cloudy,29.52,34.089999999999996,62.0,16.997899999999998,64,162,226,10
13686,2012-07-29,Fall,2012,7,0,Sunday,0,Clear/Partly Cloudy,30.34,34.089999999999996,62.0,0.0,123,258,381,11
13687,2012-07-29,Fall,2012,7,0,Sunday,0,Clear/Partly Cloudy,31.16,34.849999999999994,55.00000000000001,15.001299999999999,183,326,509,12
13688,2012-07-29,Fall,2012,7,0,Sunday,0,Clear/Partly Cloudy,31.16,34.849999999999994,55.00000000000001,22.0028,154,357,511,13
13689,2012-07-29,Fall,2012,7,0,Sunday,0,Clear/Partly Cloudy,32.800000000000004,37.12,49.0,15.001299999999999,181,302,483,14
13690,2012-07-29,Fall,2012,7,0,Sunday,0,Clear/Partly Cloudy,32.800000000000004,36.364999999999995,46.0,12.998000000000001,231,291,522,15
13691,2012-07-29,Fall,2012,7,0,Sunday,0,Clear/Partly Cloudy,32.800000000000004,36.364999999999995,43.0,8.9981,195,306,501,16
13692,2012-07-29,Fall,2012,7,0,Sunday,0,Clear/Partly Cloudy,32.800000000000004,36.364999999999995,43.0,8.9981,191,330,521,17
13693,2012-07-29,Fall,2012,7,0,Sunday,0,Clear/Partly Cloudy,33.62,37.12,41.0,11.0014,164,367,531,18
13694,2012-07-29,Fall,2012,7,0,Sunday,0,Clear/Partly Cloudy,32.800000000000004,35.605,41.0,19.999499999999998,117,302,419,19
13695,2012-07-29,Fall,2012,7,0,Sunday,0,Clear/Partly Cloudy,31.16,34.849999999999994,55.00000000000001,11.0014,143,300,443,20
13696,2012-07-29,Fall,2012,7,0,Sunday,0,Clear/Partly Cloudy,30.34,34.849999999999994,66.0,7.0015,75,228,303,21
13697,2012-07-29,Fall,2012,7,0,Sunday,0,Clear/Partly Cloudy,29.52,34.089999999999996,70.0,8.9981,72,199,271,22
13698,2012-07-29,Fall,2012,7,0,Sunday,0,Clear/Partly Cloudy,28.7,32.574999999999996,70.0,7.0015,31,117,148,23
13699,2012-07-29,Fall,2012,7,0,Sunday,0,Clear/Partly Cloudy,28.7,32.574999999999996,70.0,0.0,18,82,100,24
13700,2012-07-30,Fall,2012,7,0,Monday,1,Clear/Partly Cloudy,28.7,33.335,74.0,6.0032,12,46,58,1
13701,2012-07-30,Fall,2012,7,0,Monday,1,Clear/Partly Cloudy,28.7,33.335,74.0,0.0,4,15,19,2
13702,2012-07-30,Fall,2012,7,0,Monday,1,Clear/Partly Cloudy,27.880000000000003,31.819999999999997,74.0,0.0,2,6,8,3
13703,2012-07-30,Fall,2012,7,0,Monday,1,Clear/Partly Cloudy,27.060000000000002,30.305,83.0,0.0,0,3,3,4
13704,2012-07-30,Fall,2012,7,0,Monday,1,Clear/Partly Cloudy,27.060000000000002,30.305,83.0,0.0,0,5,5,5
13705,2012-07-30,Fall,2012,7,0,Monday,1,Clear/Partly Cloudy,27.060000000000002,30.305,83.0,7.0015,4,43,47,6
13706,2012-07-30,Fall,2012,7,0,Monday,1,Clear/Partly Cloudy,27.060000000000002,30.305,83.0,11.0014,6,155,161,7
13707,2012-07-30,Fall,2012,7,0,Monday,1,Clear/Partly Cloudy,28.7,33.335,79.0,6.0032,14,455,469,8
13708,2012-07-30,Fall,2012,7,0,Monday,1,Mist/Cloudy,29.52,34.849999999999994,74.0,7.0015,31,720,751,9
13709,2012-07-30,Fall,2012,7,0,Monday,1,Mist/Cloudy,30.34,34.849999999999994,70.0,0.0,34,259,293,10
13710,2012-07-30,Fall,2012,7,0,Monday,1,Mist/Cloudy,30.34,34.849999999999994,66.0,15.001299999999999,54,135,189,11
13711,2012-07-30,Fall,2012,7,0,Monday,1,Mist/Cloudy,31.98,36.364999999999995,55.00000000000001,8.9981,69,146,215,12
13712,2012-07-30,Fall,2012,7,0,Monday,1,Mist/Cloudy,31.16,35.605,57.99999999999999,7.0015,77,201,278,13
13713,2012-07-30,Fall,2012,7,0,Monday,1,Clear/Partly Cloudy,32.800000000000004,37.12,49.0,11.0014,57,169,226,14
13714,2012-07-30,Fall,2012,7,0,Monday,1,Clear/Partly Cloudy,32.800000000000004,37.12,49.0,15.001299999999999,87,167,254,15
13715,2012-07-30,Fall,2012,7,0,Monday,1,Clear/Partly Cloudy,32.800000000000004,37.12,49.0,16.997899999999998,51,185,236,16
13716,2012-07-30,Fall,2012,7,0,Monday,1,Clear/Partly Cloudy,32.800000000000004,37.12,49.0,19.0012,88,337,425,17
13717,2012-07-30,Fall,2012,7,0,Monday,1,Clear/Partly Cloudy,31.16,34.849999999999994,55.00000000000001,22.0028,62,765,827,18
13718,2012-07-30,Fall,2012,7,0,Monday,1,Clear/Partly Cloudy,31.16,35.605,57.99999999999999,27.999299999999998,77,735,812,19
13719,2012-07-30,Fall,2012,7,0,Monday,1,Clear/Partly Cloudy,33.62,38.635000000000005,52.0,11.0014,81,584,665,20
13720,2012-07-30,Fall,2012,7,0,Monday,1,Clear/Partly Cloudy,29.52,34.089999999999996,70.0,15.001299999999999,78,384,462,21
13721,2012-07-30,Fall,2012,7,0,Monday,1,Clear/Partly Cloudy,29.52,34.089999999999996,70.0,12.998000000000001,71,251,322,22
13722,2012-07-30,Fall,2012,7,0,Monday,1,Mist/Cloudy,28.7,33.335,74.0,15.001299999999999,47,183,230,23
13723,2012-07-30,Fall,2012,7,0,Monday,1,Clear/Partly Cloudy,28.7,33.335,74.0,12.998000000000001,34,116,150,24
13724,2012-07-31,Fall,2012,7,0,Tuesday,1,Clear/Partly Cloudy,27.880000000000003,31.819999999999997,79.0,8.9981,11,27,38,1
13725,2012-07-31,Fall,2012,7,0,Tuesday,1,Clear/Partly Cloudy,27.060000000000002,30.305,83.0,8.9981,3,18,21,2
13726,2012-07-31,Fall,2012,7,0,Tuesday,1,Clear/Partly Cloudy,27.060000000000002,30.305,83.0,8.9981,0,8,8,3
13727,2012-07-31,Fall,2012,7,0,Tuesday,1,Clear/Partly Cloudy,27.060000000000002,30.305,83.0,6.0032,1,5,6,4
13728,2012-07-31,Fall,2012,7,0,Tuesday,1,Clear/Partly Cloudy,27.060000000000002,30.305,83.0,6.0032,0,6,6,5
13729,2012-07-31,Fall,2012,7,0,Tuesday,1,Clear/Partly Cloudy,27.060000000000002,30.305,83.0,11.0014,5,40,45,6
13730,2012-07-31,Fall,2012,7,0,Tuesday,1,Clear/Partly Cloudy,26.240000000000002,28.79,89.0,11.0014,2,192,194,7
13731,2012-07-31,Fall,2012,7,0,Tuesday,1,Clear/Partly Cloudy,27.880000000000003,31.819999999999997,83.0,15.001299999999999,21,492,513,8
13732,2012-07-31,Fall,2012,7,0,Tuesday,1,Clear/Partly Cloudy,28.7,33.335,79.0,8.9981,30,730,760,9
13733,2012-07-31,Fall,2012,7,0,Tuesday,1,Clear/Partly Cloudy,29.52,34.089999999999996,70.0,7.0015,31,302,333,10
13734,2012-07-31,Fall,2012,7,0,Tuesday,1,Clear/Partly Cloudy,29.52,34.089999999999996,66.0,0.0,73,154,227,11
13735,2012-07-31,Fall,2012,7,0,Tuesday,1,Clear/Partly Cloudy,31.16,35.605,57.99999999999999,0.0,54,170,224,12
13736,2012-07-31,Fall,2012,7,0,Tuesday,1,Clear/Partly Cloudy,32.800000000000004,36.364999999999995,46.0,0.0,50,198,248,13
13737,2012-07-31,Fall,2012,7,0,Tuesday,1,Clear/Partly Cloudy,32.800000000000004,37.88,55.00000000000001,19.0012,69,219,288,14
13738,2012-07-31,Fall,2012,7,0,Tuesday,1,Clear/Partly Cloudy,32.800000000000004,37.88,55.00000000000001,19.0012,72,188,260,15
13739,2012-07-31,Fall,2012,7,0,Tuesday,1,Clear/Partly Cloudy,31.16,35.605,62.0,8.9981,29,115,144,16
13740,2012-07-31,Fall,2012,7,0,Tuesday,1,Clear/Partly Cloudy,31.16,35.605,57.99999999999999,15.001299999999999,66,336,402,17
13741,2012-07-31,Fall,2012,7,0,Tuesday,1,Clear/Partly Cloudy,31.98,35.605,52.0,15.001299999999999,94,726,820,18
13742,2012-07-31,Fall,2012,7,0,Tuesday,1,Clear/Partly Cloudy,31.16,34.849999999999994,55.00000000000001,19.0012,99,758,857,19
13743,2012-07-31,Fall,2012,7,0,Tuesday,1,Light Rain/Snow,30.34,34.089999999999996,62.0,23.9994,90,524,614,20
13744,2012-07-31,Fall,2012,7,0,Tuesday,1,Light Rain/Snow,28.7,32.574999999999996,70.0,12.998000000000001,55,397,452,21
13745,2012-07-31,Fall,2012,7,0,Tuesday,1,Clear/Partly Cloudy,27.880000000000003,31.819999999999997,79.0,12.998000000000001,60,292,352,22
13746,2012-07-31,Fall,2012,7,0,Tuesday,1,Clear/Partly Cloudy,27.880000000000003,31.819999999999997,74.0,16.997899999999998,33,224,257,23
13747,2012-07-31,Fall,2012,7,0,Tuesday,1,Mist/Cloudy,27.060000000000002,30.305,83.0,11.0014,20,127,147,24
13748,2012-08-01,Fall,2012,8,0,Wednesday,1,Clear/Partly Cloudy,27.880000000000003,31.819999999999997,79.0,11.0014,3,44,47,1
13749,2012-08-01,Fall,2012,8,0,Wednesday,1,Clear/Partly Cloudy,27.060000000000002,30.305,83.0,6.0032,5,28,33,2
13750,2012-08-01,Fall,2012,8,0,Wednesday,1,Clear/Partly Cloudy,26.240000000000002,28.79,83.0,7.0015,0,13,13,3
13751,2012-08-01,Fall,2012,8,0,Wednesday,1,Clear/Partly Cloudy,26.240000000000002,28.79,83.0,7.0015,0,7,7,4
13752,2012-08-01,Fall,2012,8,0,Wednesday,1,Mist/Cloudy,26.240000000000002,29.544999999999998,78.0,8.9981,1,3,4,5
13753,2012-08-01,Fall,2012,8,0,Wednesday,1,Mist/Cloudy,26.240000000000002,29.544999999999998,78.0,8.9981,3,46,49,6
13754,2012-08-01,Fall,2012,8,0,Wednesday,1,Clear/Partly Cloudy,26.240000000000002,29.544999999999998,78.0,8.9981,6,179,185,7
13755,2012-08-01,Fall,2012,8,0,Wednesday,1,Mist/Cloudy,26.240000000000002,28.79,83.0,8.9981,19,468,487,8
13756,2012-08-01,Fall,2012,8,0,Wednesday,1,Mist/Cloudy,27.060000000000002,30.305,78.0,12.998000000000001,32,649,681,9
13757,2012-08-01,Fall,2012,8,0,Wednesday,1,Mist/Cloudy,27.880000000000003,31.819999999999997,74.0,6.0032,34,316,350,10
13758,2012-08-01,Fall,2012,8,0,Wednesday,1,Clear/Partly Cloudy,29.52,34.089999999999996,66.0,6.0032,61,175,236,11
13759,2012-08-01,Fall,2012,8,0,Wednesday,1,Clear/Partly Cloudy,31.16,35.605,57.99999999999999,6.0032,54,180,234,12
13760,2012-08-01,Fall,2012,8,0,Wednesday,1,Clear/Partly Cloudy,32.800000000000004,37.12,49.0,7.0015,75,209,284,13
13761,2012-08-01,Fall,2012,8,0,Wednesday,1,Clear/Partly Cloudy,32.800000000000004,37.12,52.0,11.0014,59,221,280,14
13762,2012-08-01,Fall,2012,8,0,Wednesday,1,Clear/Partly Cloudy,33.62,37.88,46.0,11.0014,88,175,263,15
13763,2012-08-01,Fall,2012,8,0,Wednesday,1,Clear/Partly Cloudy,33.62,37.88,46.0,11.0014,89,206,295,16
13764,2012-08-01,Fall,2012,8,0,Wednesday,1,Clear/Partly Cloudy,32.800000000000004,37.88,55.00000000000001,19.0012,93,386,479,17
13765,2012-08-01,Fall,2012,8,0,Wednesday,1,Clear/Partly Cloudy,32.800000000000004,37.12,49.0,11.0014,103,734,837,18
13766,2012-08-01,Fall,2012,8,0,Wednesday,1,Light Rain/Snow,31.16,35.605,62.0,15.001299999999999,105,786,891,19
13767,2012-08-01,Fall,2012,8,0,Wednesday,1,Clear/Partly Cloudy,30.34,34.849999999999994,66.0,16.997899999999998,88,564,652,20
13768,2012-08-01,Fall,2012,8,0,Wednesday,1,Clear/Partly Cloudy,30.34,34.849999999999994,66.0,11.0014,65,448,513,21
13769,2012-08-01,Fall,2012,8,0,Wednesday,1,Clear/Partly Cloudy,29.52,34.089999999999996,70.0,8.9981,36,284,320,22
13770,2012-08-01,Fall,2012,8,0,Wednesday,1,Clear/Partly Cloudy,29.52,34.089999999999996,70.0,7.0015,37,251,288,23
13771,2012-08-01,Fall,2012,8,0,Wednesday,1,Clear/Partly Cloudy,28.7,33.335,74.0,0.0,18,134,152,24
13772,2012-08-02,Fall,2012,8,0,Thursday,1,Clear/Partly Cloudy,28.7,33.335,74.0,0.0,8,55,63,1
13773,2012-08-02,Fall,2012,8,0,Thursday,1,Clear/Partly Cloudy,27.880000000000003,31.819999999999997,79.0,7.0015,6,36,42,2
13774,2012-08-02,Fall,2012,8,0,Thursday,1,Clear/Partly Cloudy,27.060000000000002,30.305,83.0,6.0032,3,8,11,3
13775,2012-08-02,Fall,2012,8,0,Thursday,1,Clear/Partly Cloudy,27.060000000000002,30.305,83.0,0.0,0,6,6,4
13776,2012-08-02,Fall,2012,8,0,Thursday,1,Clear/Partly Cloudy,27.060000000000002,30.305,83.0,0.0,0,9,9,5
13777,2012-08-02,Fall,2012,8,0,Thursday,1,Clear/Partly Cloudy,27.060000000000002,29.544999999999998,89.0,8.9981,4,37,41,6
13778,2012-08-02,Fall,2012,8,0,Thursday,1,Clear/Partly Cloudy,27.060000000000002,30.305,83.0,0.0,6,177,183,7
13779,2012-08-02,Fall,2012,8,0,Thursday,1,Clear/Partly Cloudy,28.7,33.335,79.0,0.0,21,452,473,8
13780,2012-08-02,Fall,2012,8,0,Thursday,1,Clear/Partly Cloudy,29.52,34.849999999999994,74.0,7.0015,21,718,739,9
13781,2012-08-02,Fall,2012,8,0,Thursday,1,Clear/Partly Cloudy,31.16,36.364999999999995,66.0,7.0015,31,312,343,10
13782,2012-08-02,Fall,2012,8,0,Thursday,1,Clear/Partly Cloudy,32.800000000000004,37.88,55.00000000000001,0.0,51,130,181,11
13783,2012-08-02,Fall,2012,8,0,Thursday,1,Clear/Partly Cloudy,33.62,38.635000000000005,52.0,7.0015,59,167,226,12
13784,2012-08-02,Fall,2012,8,0,Thursday,1,Clear/Partly Cloudy,34.44,37.88,44.0,8.9981,56,230,286,13
13785,2012-08-02,Fall,2012,8,0,Thursday,1,Clear/Partly Cloudy,35.26,39.395,44.0,15.001299999999999,98,212,310,14
13786,2012-08-02,Fall,2012,8,0,Thursday,1,Clear/Partly Cloudy,35.26,39.395,41.0,8.9981,54,171,225,15
13787,2012-08-02,Fall,2012,8,0,Thursday,1,Clear/Partly Cloudy,31.98,37.12,62.0,31.0009,68,202,270,16
13788,2012-08-02,Fall,2012,8,0,Thursday,1,Clear/Partly Cloudy,33.62,37.88,46.0,12.998000000000001,71,335,406,17
13789,2012-08-02,Fall,2012,8,0,Thursday,1,Clear/Partly Cloudy,33.62,38.635000000000005,52.0,16.997899999999998,90,775,865,18
13790,2012-08-02,Fall,2012,8,0,Thursday,1,Clear/Partly Cloudy,32.800000000000004,38.635000000000005,59.0,15.001299999999999,86,681,767,19
13791,2012-08-02,Fall,2012,8,0,Thursday,1,Clear/Partly Cloudy,32.800000000000004,39.395,63.0,11.0014,98,509,607,20
13792,2012-08-02,Fall,2012,8,0,Thursday,1,Clear/Partly Cloudy,31.98,37.88,66.0,0.0,51,376,427,21
13793,2012-08-02,Fall,2012,8,0,Thursday,1,Clear/Partly Cloudy,31.16,36.364999999999995,66.0,15.001299999999999,41,301,342,22
13794,2012-08-02,Fall,2012,8,0,Thursday,1,Clear/Partly Cloudy,30.34,34.849999999999994,70.0,12.998000000000001,35,227,262,23
13795,2012-08-02,Fall,2012,8,0,Thursday,1,Clear/Partly Cloudy,29.52,34.089999999999996,70.0,16.997899999999998,25,152,177,24
13796,2012-08-03,Fall,2012,8,0,Friday,1,Clear/Partly Cloudy,29.52,34.089999999999996,70.0,12.998000000000001,15,56,71,1
13797,2012-08-03,Fall,2012,8,0,Friday,1,Clear/Partly Cloudy,28.7,33.335,74.0,12.998000000000001,11,32,43,2
13798,2012-08-03,Fall,2012,8,0,Friday,1,Clear/Partly Cloudy,27.880000000000003,31.819999999999997,79.0,15.001299999999999,0,14,14,3
13799,2012-08-03,Fall,2012,8,0,Friday,1,Clear/Partly Cloudy,27.880000000000003,31.819999999999997,79.0,15.001299999999999,1,5,6,4
13800,2012-08-03,Fall,2012,8,0,Friday,1,Clear/Partly Cloudy,27.060000000000002,30.305,83.0,16.997899999999998,1,11,12,5
13801,2012-08-03,Fall,2012,8,0,Friday,1,Clear/Partly Cloudy,27.060000000000002,30.305,83.0,11.0014,2,35,37,6
13802,2012-08-03,Fall,2012,8,0,Friday,1,Clear/Partly Cloudy,27.060000000000002,30.305,83.0,15.001299999999999,5,158,163,7
13803,2012-08-03,Fall,2012,8,0,Friday,1,Clear/Partly Cloudy,28.7,33.335,74.0,7.0015,25,396,421,8
13804,2012-08-03,Fall,2012,8,0,Friday,1,Clear/Partly Cloudy,29.52,34.089999999999996,70.0,8.9981,32,636,668,9
13805,2012-08-03,Fall,2012,8,0,Friday,1,Mist/Cloudy,30.34,34.849999999999994,66.0,7.0015,69,327,396,10
13806,2012-08-03,Fall,2012,8,0,Friday,1,Mist/Cloudy,32.800000000000004,37.12,52.0,12.998000000000001,82,167,249,11
13807,2012-08-03,Fall,2012,8,0,Friday,1,Mist/Cloudy,34.44,39.395,49.0,19.0012,77,186,263,12
13808,2012-08-03,Fall,2012,8,0,Friday,1,Mist/Cloudy,35.26,40.910000000000004,50.0,19.999499999999998,95,243,338,13
13809,2012-08-03,Fall,2012,8,0,Friday,1,Mist/Cloudy,35.26,40.150000000000006,47.0,19.0012,98,247,345,14
13810,2012-08-03,Fall,2012,8,0,Friday,1,Mist/Cloudy,35.26,39.395,44.0,16.997899999999998,102,229,331,15
13811,2012-08-03,Fall,2012,8,0,Friday,1,Clear/Partly Cloudy,36.08,40.910000000000004,42.0,16.997899999999998,112,268,380,16
13812,2012-08-03,Fall,2012,8,0,Friday,1,Mist/Cloudy,35.26,39.395,41.0,15.001299999999999,112,380,492,17
13813,2012-08-03,Fall,2012,8,0,Friday,1,Mist/Cloudy,34.44,40.150000000000006,53.0,19.0012,95,646,741,18
13814,2012-08-03,Fall,2012,8,0,Friday,1,Mist/Cloudy,33.62,40.150000000000006,59.0,16.997899999999998,98,573,671,19
13815,2012-08-03,Fall,2012,8,0,Friday,1,Mist/Cloudy,32.800000000000004,39.395,63.0,15.001299999999999,81,388,469,20
13816,2012-08-03,Fall,2012,8,0,Friday,1,Mist/Cloudy,31.98,37.88,66.0,15.001299999999999,89,300,389,21
13817,2012-08-03,Fall,2012,8,0,Friday,1,Mist/Cloudy,31.16,36.364999999999995,66.0,12.998000000000001,54,224,278,22
13818,2012-08-03,Fall,2012,8,0,Friday,1,Clear/Partly Cloudy,31.16,36.364999999999995,70.0,16.997899999999998,46,156,202,23
13819,2012-08-03,Fall,2012,8,0,Friday,1,Clear/Partly Cloudy,30.34,35.605,79.0,8.9981,26,170,196,24
13820,2012-08-04,Fall,2012,8,0,Saturday,0,Clear/Partly Cloudy,30.34,35.605,79.0,11.0014,24,137,161,1
13821,2012-08-04,Fall,2012,8,0,Saturday,0,Clear/Partly Cloudy,29.52,35.605,84.0,12.998000000000001,23,99,122,2
13822,2012-08-04,Fall,2012,8,0,Saturday,0,Clear/Partly Cloudy,29.52,35.605,84.0,8.9981,20,64,84,3
13823,2012-08-04,Fall,2012,8,0,Saturday,0,Clear/Partly Cloudy,29.52,35.605,84.0,8.9981,11,19,30,4
13824,2012-08-04,Fall,2012,8,0,Saturday,0,Clear/Partly Cloudy,29.52,34.849999999999994,79.0,12.998000000000001,2,11,13,5
13825,2012-08-04,Fall,2012,8,0,Saturday,0,Clear/Partly Cloudy,28.7,33.335,84.0,15.001299999999999,1,16,17,6
13826,2012-08-04,Fall,2012,8,0,Saturday,0,Clear/Partly Cloudy,28.7,33.335,84.0,15.001299999999999,12,37,49,7
13827,2012-08-04,Fall,2012,8,0,Saturday,0,Clear/Partly Cloudy,29.52,34.849999999999994,77.0,11.0014,18,49,67,8
13828,2012-08-04,Fall,2012,8,0,Saturday,0,Clear/Partly Cloudy,30.34,36.364999999999995,72.0,12.998000000000001,49,132,181,9
13829,2012-08-04,Fall,2012,8,0,Saturday,0,Clear/Partly Cloudy,31.98,37.88,65.0,15.001299999999999,61,217,278,10
13830,2012-08-04,Fall,2012,8,0,Saturday,0,Clear/Partly Cloudy,33.62,38.635000000000005,56.99999999999999,12.998000000000001,108,288,396,11
13831,2012-08-04,Fall,2012,8,0,Saturday,0,Clear/Partly Cloudy,35.26,40.150000000000006,47.0,16.997899999999998,155,315,470,12
13832,2012-08-04,Fall,2012,8,0,Saturday,0,Clear/Partly Cloudy,35.26,39.395,40.0,23.9994,222,325,547,13
13833,2012-08-04,Fall,2012,8,0,Saturday,0,Clear/Partly Cloudy,36.08,40.910000000000004,42.0,19.999499999999998,195,332,527,14
13834,2012-08-04,Fall,2012,8,0,Saturday,0,Clear/Partly Cloudy,36.08,40.150000000000006,40.0,26.0027,183,289,472,15
13835,2012-08-04,Fall,2012,8,0,Saturday,0,Clear/Partly Cloudy,36.08,40.910000000000004,42.0,27.999299999999998,205,284,489,16
13836,2012-08-04,Fall,2012,8,0,Saturday,0,Clear/Partly Cloudy,36.9,40.910000000000004,39.0,19.999499999999998,197,253,450,17
13837,2012-08-04,Fall,2012,8,0,Saturday,0,Clear/Partly Cloudy,36.08,39.395,37.0,19.999499999999998,179,313,492,18
13838,2012-08-04,Fall,2012,8,0,Saturday,0,Clear/Partly Cloudy,35.26,39.395,41.0,22.0028,169,321,490,19
13839,2012-08-04,Fall,2012,8,0,Saturday,0,Clear/Partly Cloudy,33.62,38.635000000000005,52.0,23.9994,133,264,397,20
13840,2012-08-04,Fall,2012,8,0,Saturday,0,Clear/Partly Cloudy,33.62,38.635000000000005,52.0,19.999499999999998,117,195,312,21
13841,2012-08-04,Fall,2012,8,0,Saturday,0,Clear/Partly Cloudy,32.800000000000004,38.635000000000005,59.0,16.997899999999998,96,193,289,22
13842,2012-08-04,Fall,2012,8,0,Saturday,0,Clear/Partly Cloudy,31.16,36.364999999999995,66.0,19.0012,104,165,269,23
13843,2012-08-04,Fall,2012,8,0,Saturday,0,Clear/Partly Cloudy,31.16,36.364999999999995,66.0,19.999499999999998,61,161,222,24
13844,2012-08-05,Fall,2012,8,0,Sunday,0,Clear/Partly Cloudy,30.34,34.849999999999994,70.0,19.0012,32,121,153,1
